razao_social;nome_fantasia;cnpj_cpf;cep;endereco;bairro;numero;complemento;cidade;estado;inscricao_estadual;telefone;celular;contato;email;observacao;site
TSM 1400 OLINDA DISTRIBUIDORA E COMERCIO DE ALIMENTOS LTDA;OLINDA MULTI FOODS;02164629000100;68795-000;ROD BR 316 KM 24;SANTA ROSA;137;;BENEVIDES;PA;151959498;(0091) 3724-3848;;JOSE GARCIA;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=02.164.629/0001-00">gts</a><br>; 
TSM 1402 FENIX AUTOMOVEIS LTDA;FENIX;05025625000636;66113-190;TV LOMAS VALENTINA;MARCO;1886;LETRA B;BELÉM;PA;152586148;(0091) 3205-5360;(0091) 9139-6703;ANDREA TRINDADE;ANDREA.LIA@REVEMAR.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.025.625/0006-36">gts</a><br>; 
TSM 1404 L. CAMPOS LIMA & CIA LTDA - EPP;SACOTEX;63800676000180;67033-009;ROD BR 316 KM 8;AGUAS LINDAS;206;;ANANINDEUA;PA;151574162;(0091) 3255-0722;(0091) 8162-3592;CRISTINA;SACOTEX@BOL.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=63.800.676/0001-80">gts</a><br>; 
TSM 1406 TRANSTERRA TERRAPLENAGEM E PAVIMENTACAO LTDA;TRANSTERRA;14942478000145;78557-454;RUA COLONIZADOR ENIO PIPINO;SETOR INDUSTRIAL;2577;;SINOP;MT;131125320;(0066) 3511-4800;;ANDERSON;ANDERSON@TRANSTERRASINOP.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=14.942.478/0001-45">gts</a><br>; 
TSM 1408 ASSOCIACAO "COLORINDO A VIDA";ASSOCIACAO COLORINDO A VIDA;09112341000123;66645-415;RUA MARIANO;CASTANHEIRA;123;;BELÉM;PA;ISENTO;(0091) 3243-2881;;RAQUEL SANTOS;RAQUEL@CASARONALDBELEM.ORG.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=09.112.341/0001-23">gts</a><br>; 
TSM 1410 TAVINI ALIMENTOS LTDA - ME;TAVINI ALIMENTOS;65570970000178;04038-002;RUA BORGES LAGOA;VILA CLEMENTINO;1032;;SÃO PAULO;SP;113012607115;(0011) 5081-2161;;EVANDRO DE CASTRO;INTERNUTRI@INTERNUTRI.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=65.570.970/0001-78">gts</a><br>; 
TSM 1412 LATICINIO MARA ROSA LTDA;MARALAC;04892684000134;76490-000;AV BERNARDO SAYAO;CENTRO;1585;;SÃO PAULO;SP;103480536;(0062) 3366-1567;;CLAUDIO HENRIQUE;CLAUDIOMARTINS@MARALAC.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.892.684/0001-34">gts</a><br>; 
TSM 1414 COMANDO DA MARINHA;GRUPAMENTO DE PATRULHA NAVAL DO NORTE;00394502015257;66630-505;BASE NAVAL DE VAL CAES ROD ARTHUR BERNARDES;VAL DE CAES;S/N;;BELÉM;PA;ISENTO;(0091) 3216-4501;;PAULO ROGERIO GOMES;ADMIN@GPNN.MAR.MIL.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=00.394.502/0152-57">gts</a><br>; 
TSM 1416 COMANDO DA MARINHA;GRUPAMENTO DE PATRULHA NAVAL DO NORDESTE;00394502016652;59040-150;RUA SILVIO PELICO;ALECRIM;S/N;BASE ALM A PARREIR;NATAL;RN;ISENTO;(0091) 3216-4501;;PAUO ROGERIO GOMES;ADMIN@GPNN.MAR.MIL.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=00.394.502/0166-52">gts</a><br>; 
TSM 1418 A C NETO COMERCIO DE ALIMENTOS EIRELI - EPP;RISOTTO MIX;17821346000153;66053-000;AV VISCONDE DE SOUZA FRANCO;REDUTO;776;LOJA 411;BELÉM;PA;154040100;(0091) 3241-1079;(0091) 8111-5452;ALVARO;RISOTTOMIXBELEM@GLOBO.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=17.821.346/0001-53">gts</a><br>; 
TSM 1420 COTRAMAX MAQUINAS E EQUIPAMENTOS LTDA - ME;COTRAMAX MAQUINAS;14232574000108;13990-000;AV WASHINGTON LUIZ;JARDIM DAS ROSAS;891;;ESPÍRITO SANTO DO PINHAL;SP;530035785110;(0019) 3651-2101;;LUCIANA DOMINGUES;COTRAMAX@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=14.232.574/0001-08">gts</a><br>; 
TSM 1422 R. C. MOREIRA JUNIOR - EPP;RCM PECAS E SERVICOS LOCACAO E TERRAPLANAGEM;07223367000113;67040-690;PSG DONA ANA COM PSG ALCEBIADES;CENTRO;100;;ANANINDEUA;PA;152468790;(0091) 8857-4239;(0091) 8263-1551;;RCMOREIRA01@TERRA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.223.367/0001-13">gts</a><br>; 
TSM 1424 SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL;SENAC - AR/MS;03644843000119;79002-080;RUA 26 DE AGOSTO;CENTRO;835;;CAMPO GRANDE;MS;ISENTO;(0067) 3312-6286;;TALES MEDEIROS;TALESLIMA@MS.SENAC.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.644.843/0001-19">gts</a><br>; 
TSM 1426 QUANTICA ENGENHARIA LTDA;QUANTICA ENGENHARIA;12186838000109;66635-110;ROD AUGUSTO MONTENEGRO;PARQUE VERDE;5000;QD 14 LT 15/16 CONJ. GREEN VILLE I;BELÉM;PA;153538910;(0091) 3268-0516;;PRISCILA SÁ;PRISCILA.SA@QUANTICAENG.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=12.186.838/0001-09">gts</a><br>; 
TSM 1428 L RODRIGUES DA SILVA - ME;MUNDO DA LOJA;13417166000230;66070-000;AV CIPRIANO SANTOS;CANUDOS;971;;BELÉM;PA;153605197;(0091) 3274-3405;(0091) 3274-0237;;MUNDODALOJA2@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=13.417.166/0002-30">gts</a><br>; 
TSM 1430 CIBELE ANDREA DE OLIVEIRA;CIBELE ANDREA DE OLIVEIRA;15004017000194;37470-000;FAZ FAZENDA SAUDADE;ZONA RURAL;S/N;;SÃO LOURENÇO;MG;ISENTO;(0035) 8856-1838;;;CIBELE.EQUIPAMENTOS@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=15.004.017/0001-94">gts</a><br>; 
TSM 1432 POLO COMERCIO E REPRESENTACAO LTDA - EPP;POLO COMERCIO E REPRESENTACAO;03053705000165;66620-180;TR PEIXE BOI;MARAMBAIA;175;CJ PRES MEDICI II ALT;BELÉM;PA;152042032;(0091) 3231-1264;(0091) 3238-1923;;POLOCOMERCIO@BOL.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.053.705/0001-65">gts</a><br>; 
TSM 1434 A.R. TECNOLOGIA E SISTEMAS LTDA - EPP;A.R. TECNOLOGIA E SISTEMAS LTDA - EPP;16914122000123;68552-025;R C DOZE;CAPUAVA;S/N;;REDENÇÃO;PA;ISENTO;(0091) 9174-4866;(0091) 8800-2597;;MOURAOLIVEIRAMAQUINAS@YAHOO.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=16.914.122/0001-23">gts</a><br>; 
TSM 1436 AGROMADER ESTRUTURA E TRANSPORTES LTDA - EPP;AGROMADER TRANSPORTES;07662589000132;67200-000;RUA SAO JOSE;BELA VISTA;89;;MARITUBA;PA;152517685;(0091) 9116-6172;;EDVAN;AGROMADERESTRUTURA@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.662.589/0001-32">gts</a><br>; 
TSM 1438 J.F.B. GRUPPI & CIA LTDA - ME;PANIFICADORA FORTALEZA DO HUMAITA;06255613000156;66023-570;TRAV SAO PEDRO;CAMPINA;820;ESQUI. RUA MANOEL ARCIPRESTE TEODORO;BELÉM;PA;152379975;(0091) 3222-0142;;JOSE FRANCISCO;FORTALEZADOHUMAITA@YAHOO.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=06.255.613/0001-56">gts</a><br>; 
TSM 1440 ELEVADORES OK COMERCIO DE PECAS, COMPONENTES E SERVICOS DE ELEVAD;ELEVADORES OK;04615616000128;66093-540;TV CURUZU;;2005;;BELÉM;PA;152202897;(0091) 3236-0414;;JOELMA;JOELMA@ELEVADORESPK.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.615.616/0001-28">gts</a><br>; 
TSM 1442 INST DE PREVID SOCIAL DOS SERV PUBL DO MUNIC DE JLLE;IPREVILLE;01280363000190;89201-170;PC NEREU RAMOS;CENTRO;372;;JOINVILLE;SC;ISENTO;(0047) 3423-3467;;;MAYCOL@IPREVILLE.SC.GOV.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=01.280.363/0001-90">gts</a><br>; 
TSM 1444 ART & CONFORTO COLCHOES LTDA - EPP;ART & CONFORTO;06300489000101;59075-700;AV PRUDENTE DE MORAIS;TIROL;2005;LOJA E;NATAL;RN;200973746;(0084) 3211-2161;;ALLAN DA FONSECA;FABRICIO@ARTCONFORTI.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=06.300.489/0001-01">gts</a><br>; 
TSM 1446 ORO AMAPA MINERACAO LTDA - EPP;ORO MINERACAO;06170253000190;68970-000;OTR LOCALIDADE DE LABOURRI-SIBOA;DISTRITO DE LOURENCO;S/N;;CALÇOENE;AP;030270812;(0096) 3426-1111;;JOSE ANANIAS;ADMINISTRATIVO@OROAMAPA.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=06.170.253/0001-90">gts</a><br>; 
TSM 1448 SSW FITNESS LTDA - ME;ACADEMIA PERSONAL;11592828000100;68743-020;TV CONEGO LEITAO;CENTRO;2634;;CASTANHAL;PA;ISENTO;(0091) 3711-4831;(0091) 8131-3389;SILMARA;SILMARANDRADE@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=11.592.828/0001-00">gts</a><br>; 
TSM 1450 J L MESQUITA SERVICOS DE TELECOMUNICACAO LTDA - ME;TELENORTE;10141734000144;66053-320;RUA SENADOR MANOEL BARATA;REDUTO;1160;SALA 03;BELÉM;PA;152753028;(0091) 3241-0713;;MESQUITA/VICTO;TELENORTE@TELENORTE-PA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=10.141.734/0001-44">gts</a><br>; 
TSM 1452 NORTELOG LTDA;NORTELOG - TRANSPORTE - LOGISTICA - ARMAZENAGEM;13861254000146;66813-250;EST DO OUTEIRO;CAMPINA DE ICOARACI;S/N;SETOR A QD 01 LT 4 E 5;BELÉM;PA;153399775;(0091) 3297-7312;(0091) 3297-2105;JOSEVANE SANTOS;RH@NORTELOGLOGISTICA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=13.861.254/0001-46">gts</a><br>; 
TSM 1454 BETON CONCRETO LTDA;BETON CONCRETO LTDA;00899932000118;67033-009;ROD BR 316 KM 5;ANANINDEUA;S/N;EST DA PREVIDENCIA;ANANINDEUA;PA;151864373;(0091) 3234-1877;(0091) 3235-0091;;BETONCONCRETO@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=00.899.932/0001-18">gts</a><br>; 
TSM 1456 J F DE OLIVEIRA NAVEGACAO LTDA;NAVEGACAO PASSARAO;22797070000406;66825-000;MARG ESQUERDA DA ROD ARTHUR BERNARDES;PRATINHA II;S/N;LT 19 E 20 LT JOHN ENGELHARD;BELÉM;PA;151928614;(0091) 3277-6600;(0091) 3258-0896;;PRISCILLA@JFOLIVEIRA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=22.797.070/0004-06">gts</a><br>; 
TSM 1458 J. A. M. - ASSESSORIA EMPRESARIAL LTDA - ME;ARAUTOS ASSESSORIA EMPRESARIAL;02831684000107;66080-650;TV MAURITI;PEDREIRA;1298;ALTOS;BELÉM;PA;ISENTO;(0091) 3245-5559;(0091) 9608-0515;;COMPRASCCOLISEU@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=02.831.684/0001-07">gts</a><br>; 
TSM 1460 E J C DA SILVA COMERCIO LTDA;E J C DA SILVA COMERCIO LTDA;06136230000673;68700-070;AV CESAR PINHEIRO;CENTRO;0;SHOPPING PEROLA;CAPANEMA;PA;154063215;(0091) 3321-9809;;MAGNO GUERRA;MAGNO.GUERRA@BELEMIMPORTADOS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=06.136.230/0006-73">gts</a><br>; 
TSM 1462 E J C DA SILVA COMERCIO LTDA;E J C DA SILVA COMERCIO LTDA;06136230000592;68625-200;RUA 15 DE NOVEMBRO;CENTRO;31;;PARAGOMINAS;PA;153864222;(0091) 3321-9809;;MAGNO GUERRA;MAGNO.GUERRA@BELEMIMPORTADOS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=06.136.230/0005-92">gts</a><br>; 
TSM 1464 INDUSTRIA E COMERCIO DE LATICINIOS OURILANDIA;LATICINIOS OURILANDIA;04510915000106;68390-000;RUA 12 DE JULHO;CENTRO;S/N;PEIRM URBANO SETOR 3;OURILÂNDIA DO NORTE;PA;152188762;(0094) 3433-1059;;;JAIME@ILDA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.510.915/0001-06">gts</a><br>; 
TSM 1466 J. D. GOMES PEREIRA & CIA LTDA - EPP;ENGPAR CONSTRUTORA;13286278000119;68440-000;AV MINAS GERAIS;FRANCILANDIA;2811;;ABAETETUBA;PA;ISENTO;(0091) 3751-3749;(0091) 8164-7919;JOSE GOMES;;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=13.286.278/0001-19">gts</a><br>; 
TSM 1468 PROMOAM AMAZONAS PRESTACAO DE SERVICOS DE DISTRIBUICAO LTDA;PROMOAM AMAZONAS;11573657000164;69020-000;AV TARUMA;PRACA 14 DE JANEIRO;1156;;MANAUS;AM;ISENTO;(0092) 3621-4100;;PATRICIA FRAGA;DAGOBERTO@AMAZONASDASORTE.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=11.573.657/0001-64">gts</a><br>; 
TSM 1470 LIDIA FREITAS CORRETORA DE SEGUROS LTDA - ME;LIDIA FREITAS CORRETORA DE SEGUROS (REDE NORTE);07081076000138;66035-400;AV SERZEDELO CORREA;NAZARE;15;EDIF MANOEL PINTO LOJA 05;BELÉM;PA;ISENTO;(0091) 8171-2869;(0091) 8168-0002;;DIEGO@REDENORTECORRESPONDENTE.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.081.076/0001-38">gts</a><br>; 
TSM 1472 MARIANA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA - EPP;FARMACIA MARIANA;11949239000129;68447-000;RUA MULATO FLORINDO;NUCLEO URBANO;01;QD 379;BARCARENA;PA;153027533;(0091) 3754-1165;(0091) 8115-6365;KATIA ABINADER;KATIA.ABINADER@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=11.949.239/0001-29">gts</a><br>; 
TSM 1474 ORTO MAGNETICOS COLCHOES - EIRELI;SONO QUALITY;10197924000183;09185-410;RUA PIRAMBOIA;JARDIM STELLA;1082;A 1088;SANTO ANDRÉ;SP;626784459118;(0011) 3614-0029;;TANIA NAZARIO;TANIA@SONOQUALITY.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=10.197.924/0001-83">gts</a><br>; 
TSM 1476 PACIFICO PESCA INDUSTRIAL E COMERCIO LTDA - EPP;PACIFICO PESCA;02659807000166;66810-050;TV DOS BERREDOS;ICOARACI;89;;BELÉM;PA;152028510;(0091) 3227-3644;(0091) 3227-3928;;PACIFICOPESCA@YAHOO.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=02.659.807/0001-66">gts</a><br>; 
TSM 1478 MAXXCARD FOMENTO MERCANTIL LTDA;MAXXCARD;12387832000191;66645-010;AL MOCA BONITA;CASTANHEIRA;112;A SALA D;BELÉM;PA;ISENTO;(0091) 3245-1150;;;BIANCA.BORJA@MAXXICARD.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=12.387.832/0001-91">gts</a><br>; 
TSM 1480 ITAIMBE JAPAN VEICULOS LTDA;ITAIMBE JAPAN VEICULOS LTDA;07137451000114;97095-465;AV JOAO LUIZ POZZOBON;KM 3;1605;CONJ 101;SANTA MARIA;RS;1090336095;(0055) 3028-8050;;FELIPE DOELER;FELIPE@ITAIMBE.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.137.451/0001-14">gts</a><br>; 
TSM 1482 TANGERINA CONFECCOES PRAIA LTDA - EPP;T.G. MODA PRAIA;05848557000109;36555-000;RUA JOAO FERNANDES DE FARIA;CENTRO;140;;ERVÁLIA;MG;2402481940030;(0032) 3554-2040;;GIOVANI;GIOVANIMARTINS2010@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.848.557/0001-09">gts</a><br>; 
TSM 1484 CAMARA DOS DIRIGENTES LOJISTAS DE XIQUE XIQUE;CDL XIQUE XIQUE;14372269000103;47400-000;TV JOSE CUSTODIO;CENTRO;61;CASA;XIQUE-XIQUE;BA;ISENTO;(0074) 3661-1805;;CLESSIO RIBEIRO;CDLXIQUEXIQUE@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=14.372.269/0001-03">gts</a><br>; 
TSM 1486 M S MOTA MARMORES - ME;M S MOTA MARMORES;06072801000149;44718-000;ROD MARGEM DIREITA BA 368;ZONA RURAL;S/N;KM 28;OUROLÂNDIA;BA;063075470;(0074) 3681-2393;;MARIVANIA OLIVEIRA;MSMARMORE@BOL.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=06.072.801/0001-49">gts</a><br>; 
TSM 1488 EMPREITEC EMPREENDIMENTOS TECNICOS DE ENGENHARIA LTDA - ME;EMPREITEC;15301484000186;66610-180;PSG SANTO ANTONIO;MARCO;453;TERREO;BELÉM;PA;151308942;(0091) 3255-1353;(0091) 8242-6485;SUELY PINHEIRO;EMPREITECPA@GMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=15.301.484/0001-86">gts</a><br>; 
TSM 1490 PROCURADORIA GERAL DO ESTADO DO PARA;PROCURADORIA GERAL DO ESTADO DO PARA;34921759000129;66025-540;RUA DOS TAMOIOS;BATISTA CAMPOS;1671;;BELÉM;PA;151743177;(0091) 3344-2740;;;MARILDO.RIBEIRO@PGE.PA.GOV.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=34.921.759/0001-29">gts</a><br>; 
TSM 1492 PERFORM COMERCIO LTDA;PERFORM;03065660000149;66095-100;TRV DOUTOR ENEAS PINHEIRO;MARCO;588;SALA A;BELÉM;PA;152040200;(0091) 3276-8889;(0091) 3276-5210;IRANEIDE;IRANEIDE10000@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=03.065.660/0001-49">gts</a><br>; 
TSM 1494 SUPRIMMIL - SUPRIMENTOS METALURGICOS E MECANICOS INDUSTRIAIS LTDA;SUPRIMMIL;12149146000182;68448-000;ROD PA 481;VILA DO CONDE;S/N;KM 16 MURUCUPI;BARCARENA;PA;15201136280;(0091) 3754-2442;(0091) 9104-8311;LAUDILENE;ADMSUPRIMMIL@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=12.149.146/0001-82">gts</a><br>; 
TSM 1496 ATIVIDADES MONTAGENS INDUSTRIAIS LTDA - EPP;ATIVIDADES;00151958000183;13175-613;RUA NOEL ROSA;PARQUE VIRGILIO VIEL;244;;SUMARÉ;SP;671079937110;(0019) 3883-3632;;RUBIANE BASTOS;ATIVIDADES@ATIVIDADESMONTAGENS.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=00.151.958/0001-83">gts</a><br>; 
TSM 1498 CONDOMINIO DO EDFICIO PREMIUM LTDA;CONDOMINIO DO EDIFICIO PREMIUM LTDA;12295547000140;;RUA PROFº NELSON RIBEIRO;UMARIZAL;92;;BELÉM;PA;ISENTO;(0091) 3244-7305;(0091) 8265-7094;;PREMIUM@QUADRAENGENHARIA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=12.295.547/0001-40">gts</a><br>; 
TSM 1500 OMEGA CONSTRUTORA LTDA;OMEGA ENGENHARIA;05632528000105;68445-000;ROD PA 481;VL DE SAO FRANCISCO;S/N;KM 05;BARCARENA;PA;152313141;(0091)8301-8000;;AUGUSTO;AUGUSTO@OMEGACONSTRUTORA.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=05.632.528/0001-05">gts</a><br>; 
TSM 1502 EMPRESA BRASILEIRA DE BEBIDAS E ALIMENTOS S/A;DAFRUTA;07604556000640;62800-000;ROD BR 304 - KM 55,2;ALTO DA CHEIA;S/N;;ARACATI;CE;060018763;(0081) 2121-2988;;GUILHERME COELHO;JOAO.GUILHERME@EBBA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.604.556/0006-40">gts</a><br>; 
TSM 1504 EMPRESA BRASILEIRA DE BEBIDAS E ALIMENTOS S/A;MAGUARY;07604556001531;38442-028;AV HUGO ALESSI;INDUSTRIAL;855;PARTE AV BATALHAO;ARAGUARI;MG;0351984800137;(0081) 2121-2988;;GUILHERME COELHO;JOAO.GUILHERME@EBBA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.604.556/0015-31">gts</a><br>; 
TSM 1506 EMPRESA BRASILEIRA DE BEBIDAS E ALIMENTOS S/A;EBBA;07604556001450;62800-000;RUA DUQUE DE CAXIAS;CENTRO;2016;;ARACATI;CE;063776049;(0081) 2121-2988;;GUILHERME COELHO;JOAO.GUILHERME@EBBA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.604.556/0014-50">gts</a><br>; 
TSM 1508 EMPRESA BRASILEIRA DE BEBIDAS E ALIMENTOS S/A;DAFRUTA;07604556000721;38442-028;RUA HUGO ALESSI;VILA INDUSTRIAL;360;;ARAGUARI;MG;0351984800056;(0081) 2121-2988;;GUILHERME COELHO;JOAO.GUILHERME@EBBA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.604.556/0007-21">gts</a><br>; 
TSM 1510 EMPRESA BRASILEIRA DE BEBIDAS E ALIMENTOS S/A;MATRIZ;07604556000136;51110-150;AV REPUBLICA ARABE UNIDA;PINA;40;;RECIFE;PE;011277130;(0081) 2121-2988;;GUILHERME COELHO;JOAO.GUILHERME@EBBA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.604.556/0001-36">gts</a><br>; 
TSM 1512 DN DISTRIBUIDORA E REPRESENTACOES EIRELI;DUNORTE DISTRIBUIDORA;07723218000113;68795-000;ROD BR 316;CAJUEIRO;0;KM 28;BENEVIDES;PA;15.250.178-9;(0091) 3075-9700;;;ALENESOUSA@DUNORTEDIST.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=07.723.218/0001-13">gts</a><br>; 
TSM 1514 YAMANAKA COMERCIO LTDA - EPP;FLORICULTURA YAMANAKA;83357392000178;66093-400;AV DUQUE DE CAXIAS;MARCO;1049;;BELÉM;PA;151718849;(0091) 3201-3200;;ROSÂNGELA;CONTATO@YAMANAKA.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=83.357.392/0001-78">gts</a><br>; 
TSM 1516 POSTO TRES LTDA - ME;POSTO TRES;16443833000167;68742-231;TV DINO SOUZA;;2671;;CASTANHAL;PA;153788852;(0091) 3711-8848;(0091) 8394-6000;ARTIDÔNIO GOMES;POSTO3COMPRAS@BOL.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=16.443.833/0001-67">gts</a><br>; 
TSM 1518 W D & G CONSTRUCOES LTDA - ME;WELLUZ ENGENHARIA E INCORPORACOES;23079486000109;68905-160;RUA JOAO PAULO DE SOUZA;JARDIM FELICIDADE I;169;;MACAPÁ;AP;030063375;(0091) 3724-1736;(0091) 8904-0576;;LUSINALDOMONTEIRO@BOL.COM.BR;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=23.079.486/0001-09">gts</a><br>; 
TSM 1520 W R PRODUTOS OTICOS LTDA - ME;FABRICA DOS OCULOS;63803837000199;66019-090;RUA PRIMEIRO DE MARCO;CAMPINA;297;;BELÉM;PA;151578885;(0091) 3242-1620;(0091) 8236-7215;VARLEI NOGUEIRA;ATENDIMENTO@FABRICADOSOCULOS.NET;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=63.803.837/0001-99">gts</a><br>; 
TSM 1522 THOTEN PAC - INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO LTDA;THOTEN PAC;04537843000182;69043-000;RUA WALDEMIR CORDEIRO;ALVORADA;817;;MANAUS;AM;063001683;(0092) 3656-6803;;CELITO CORSO;THOTENPAC@HOTMAIL.COM;<a target="_blank" href="http://gtsm.totalseg/admin/pages/cliente/insere_altera.php?cpf_cnpj=04.537.843/0001-82">gts</a><br>; 
