razao_social;nome_fantasia;cnpj_cpf;cep;endereco;bairro;numero;complemento;cidade;estado;inscricao_estadual;telefone;celular;contato;email;observacao;site
TSB 1960 PJ COMERCIO DE ALIMENTOS LTDA - EPP;COMERCIO RIBEIRINHO (JURUNAS);11905226000158;66025-214;AV BERNARDO SAYAO;JURUNAS;1378;;BELÉM;PA;15.302.080-6;;;;FINANCEIRORIBEIRINHOLIDIAN@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=11.905.226/0001-58">gts</a><br>; 
TSB 1962 POSTO SAO JOSE DE RIBAMAR LTDA;POSTO SAO JOSE DE RIBAMAR LTDA;05389267000136;68.742-005;AV PRESIDENTE VARGAS;CENTRO;1903;;CASTANHAL;PA;15.003.863-1;(91)3721-1991;(91)8802-0966;;DIRETORIA@PSJR.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=05.389.267/0001-36">gts</a><br>; 
TSB 1964 PRIMAVERA COMERCIO DE MADEIRAS LTDA - ME;PRIMAVERA COMERCIO DE MADEIRAS;10734704000141;68695-000;ROD PA 150;INDUSTRIAL;S/N;;TAILÂNDIA;PA;15.284.570-4;(0091) 9121-5060;;VANECI;PRIMAVERAMAD@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=10.734.704/0001-41">gts</a><br>; 
TSB 1966 TRON INFORMATICA BELEM LTDA - EPP;TRON INFORMATICA;05982793000105;66055-030;AV ALMIRANTE WANDENKOLK;UMARIZAL;625 A;ALTOS;BELÉM;PA;ISENTO;(0091) 3229-1817;;MARCELO;MARCELOALVINO@TRON.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=05.982.793/0001-05">gts</a><br>; 
TSB 1968 ESTADO DE MATO GROSSO;SECRETARIA DE FAZENDA DE MATO GROSSO;03507415000578;78015-285;ST CENTRO POLITICO ADMINIS;CPA;S/N;;CUIABÁ;MT;13.162.053-3;(0065) 3617-2785;(0065) 3617-2782;REYMERCLEI DE ASSIS;GPAQ@SEFAZ.MT.GOV.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.507.415/0005-78">gts</a><br>; 
TSB 1970 BRILASA S.A.;BRILASA S.A. (MARMOBRAZ);04134540000119;67030-110;DT INDUST DE ANANIDEUA;CENTRO;09;SETOR C QUADRA 07;ANANINDEUA;PA;15.102.989-0;(0091) 3250-3022;(0091) 3250-3014;CLEO APOLLO;RECEPCAOBRILASA@MARMOBRAZ.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.134.540/0001-19">gts</a><br>; 
TSB 1972 ALPINO COMERCIAL LTDA;ALPINO COMERCIAL;04323400000199;95075-140;RUA DANILO ANTONIO BRIDI;BELA VISTA;419;;CAXIAS DO SUL;RS;0290370213;(0054) 3025-7990;;AUGUSTO SOARES;AUGUSTO@GRUAPOALPINO.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.323.400/0001-99">gts</a><br>; 
TSB 1974 HENVIL TRANSPORTES LTDA;HENVIL TRANSPORTES;83892117000154;66.045-315;TV QUINTINO BOCAIUVA EDIF ROGELIO FERNANDEZ ANDAR 21 SALA 2101;CREMACAO;2301;;BELÉM;PA;15-179929-6;(91)3249-3081;(91)98415-3776;SERGIO;RHHENVIL@OUTLOOK.COM / HENVIL.ICOARACI@TERRA.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=83.892.117/0001-54">gts</a><br>; 
TSB 1976 ESTALEIROS PADRE JULIAO LTDA;AMAZON DRY PORT;05442439000198;66115-000;ROD ARTUR BERNARDES;TELEGRAFO SEM FIO;351;;BELÉM;PA;15.085.290-8;(0091)3202-7080;(0091)3244-5048;;MARIANO@AMAZONDRYPORT.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=05.442.439/0001-98">gts</a><br>; 
TSB 1978 CONDOMINIO EDIFICIO ALTO DOS PIRINEUS;CONDOMINIO EDIFICIO ALTO DOS PIRINEUS;61305108000187;03205-060;RUA VISCOINDE DE ALCANTARA;VILA ALPINA;33;;SÃO PAULO;SP;ISENTO;(0011) 2345-6260;;JANAINA BONASSI;JANAINA.BONASSI@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=61.305.108/0001-87">gts</a><br>; 
TSB 1980 FRACTAL CONSULTORIA E SERVICOS LTDA - EPP;FRACTAL CONSULTORIA;05105346000178;53409-190;AV TANCREDO NEVES;JARDIM PAULISTA;220;1 ANDAR;PAULISTA;PE;ISENTO;(0081) 3446-9315;;MARCELLO FERNANDES;MARCELLO@FRACTALCONSULTORIA.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=05.105.346/0001-78">gts</a><br>; 
TSB 1982 L M LIMA COMERCIO DE VESTUARIO EIRELI - EPP;HERING KIDS;19171828000130;66053-000;AV VISCONDE DE SOUZA FRANCO BOULEVARD SHOPPING;REDUTO;776;LJ 209 E210 2PISO;BELÉM;PA;15.428.780-6;(0091) 3222-0820;(0091) 8417-6773;;CNORONHAF@YAHOO.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=19.171.828/0001-30">gts</a><br>; 
TSB 1984 ARGAMASSAS DO MARANHAO INDUSTRIA E COMERCIO LTDA - EPP;SUPERMASSA;03346901000128;65055-080;RUA CARAVELAS;TIRIRICAL;1;;SÃO LUÍS;MA;121713865;(0091) 3346-5651;(0091) 8260-0009;ANTONIO;ANTONIOBEL@SUPERMASSA.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.346.901/0001-28">gts</a><br>; 
TSB 1986 MAIS MONTAGENS E AUTOMACAO INDUSTRIAL;MAIS MONTAGENS;08506001000114;13271-260;RUA FIORAVANTE B. MAGLIO;VILA NOVA VALINHOS;204;SALA 02;VALINHOS;SP;708.202.977.112;;;;MARIO.HERON@MAISMONTAGENS.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=08.506.001/0001-14">gts</a><br>; 
TSB 1988 CONDOMINIO GREENVILLE RESIDENCE;GREENVILLE I;34916874000105;66635-110;ROD AUGUSTO MONTENEGRO;PARQUE VERDE;5000;;BELÉM;PA;ISENTO;(0091)3283-1895;(0091)8278-3184;MARCIA;COMPRAS.GREENVILLE@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=34.916.874/0001-05">gts</a><br>; 
TSB 1990 CLINICA DE NEFRO S/S LTDA - ME;CCI NEFRO;06065977000173;66050-110;AV DOM ROMUALDO DE SEIXAS;UMARIZAL;963;;BELÉM;PA;ISENTO;(0091) 3261-4188;(0091) 3261-4658;GISELDA CARDOSO;RECURSOSHUMANOS@CLINICADENEFRO.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=06.065.977/0001-73">gts</a><br>; 
TSB 1992 CONSORCIO  LIZ-ATIVO;CONSORCIO LIZ-ATIVO;19330264000131;68447-000;RUA FRANCISCO VINAGRE;VILA DOS CABANOS;S/N;QD 260 LT 1B;BARCARENA;PA;15.432.043-9;(0091) 3754-1902;(0091) 9169-1589;ARENIL;LIZATIVO.ADM@ATIVOCONSTRUCOES.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=19.330.264/0001-31">gts</a><br>; 
TSB 1994 SUPERMERCADOS DB LTDA;DB CIDADE NOVA;22991939000602;69093-770;AV NOEL NUTELS;CIDADE NOVA;1762;;MANAUS;AM;04.118.890-0;(0092) 2127-5050;;LARICO SAMPAIO;LARICO@HIPERDB.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=22.991.939/0006-02">gts</a><br>; 
TSB 1996 SUPERMERCADOS DB LTDA;DB CONSTATINO NERY;22991939000793;69010-160;AV CONSTANTINO NERY;CENTRO;114;;MANAUS;AM;04.120.322-4;(0092) 2127-5050;;LARICO SAMPAIO;LARICO@HIPERDB.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=22.991.939/0007-93">gts</a><br>; 
TSB 1998 SUPERMERCADOS DB LTDA;DB CONTORNO;22991939000955;69077-900;AV RODRIGO OTAVIO;JAPIIM;3810;;MANAUS;AM;04.120.405-0;(0092) 2127-5050;;LARICO SAMPAIO;LARICO@HIPERDB.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=22.991.939/0009-55">gts</a><br>; 
TSB 2000 CONSELHO REGIONAL DE ECONOMIA 13 REGIAO;CORECON 13 REGIAO;04620738000102;69010-170;RUA LEONARDO MALCHER;CENTRO;768;;MANAUS;AM;ISENTO;(0092) 3622-2826;(0092) 3234-2421;ALBERTINA/CRISTINA;GERENCIA@CORECON13AM.ORG.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.620.738/0001-02">gts</a><br>; 
TSB 2002 KATAOKA COMERCIO DE FLORES LTDA - EPP;EMPORIO KATAOKA;08467414000137;66635-110;ROD AUGUSTO MONTENEGRO COND JARDIM II;PARQUE VERDE;6955;QD 1 LT 11;BELÉM;PA;15.257.204.0;(0091) 3222-3385;(0091) 8129-7440;KÁTIA;EMPORIOKATAOKA@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=08.467.414/0001-37">gts</a><br>; 
TSB 2004 P. F. RAMOS & CIA LTDA - ME;RESTAURANTE MUNICIPAL;13622361000111;66050-350;RUA MUNICIPALIDADE;UMARIZAL;1643;LOJA 3;BELÉM;PA;15.335.656-1;(091) 8414-5326;(0091) 8414-5313;PLÁCIDO JOSE;PLACIDORAMOS@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=13.622.361/0001-11">gts</a><br>; 
TSB 2006 MURANO VEICULOS LTDA;MURANO VEICULOS;84492198000168;69083-000;AV COSM E FERREIRA;ALEIXO;443;;MANAUS;AM;04.126.274-3;(0092) 2125-2112;;MAYAME SOMBRA;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=84.492.198/0001-68">gts</a><br>; 
TSB 2008 BRASIL NORTE BEBIDAS LTDA;BRASIL NORTE;34590315000158;69058-830;AV TORQUATO TAPAJOS;FLORES;5800;;MANAUS;AM;06.200.223-6;(0092) 2125-2811;(0092) 9152-6455;GILMARA/GLEMERSON;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=34.590.315/0001-58">gts</a><br>; 
TSB 2010 SHIZEN VEICULOS LTDA;SHIZEN VEICULOS;02518679000130;69055-700;AV JORNALISTA HUMBERTO CALDERARO FILHO;PARQUE 10 DE NOVEMBRO;1973;A;MANAUS;AM;04.138.076-2;(0092) 2125-5212;(0092) 2121-2642;SIMONE COSTA;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=02.518.679/0001-30">gts</a><br>; 
TSB 2012 MONTTANA VEICULOS LTDA;MONTTANA VEICULOS;02740266000104;69020-130;AV LOURENCO DA SILVA BRAGA;CENTRO;1544;;MANAUS;AM;04.139.186-1;(0092) 2125-7200;;JULIANA BARRETO;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=02.740.266/0001-04">gts</a><br>; 
TSB 2014 PEREIRA COMERCIO DE ALIMENTOS LTDA - EPP;PEREIRA ALIMENTOS;04864435000216;66620-000;RUA RODOLFO CHERMONT;MARAMBAIA;2125;;BELÉM;PA;15.332.519-4;(0091) 3131-2000;;;PEREIRARH@AMAZONET.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.864.435/0002-16">gts</a><br>; 
TSB 2016 NAVEGACOES UNIDAS TAPAJOS S/A;UNITAPAJOS NAVEGACAO;11338257000174;68447-000;AV BEIRA MAR;VILA ITUPANEMA;S/N;PREDIO ADMINISTR;BARCARENA;PA;15.394.161-8;(0091)3182-4611;(0091)3182-4608;SUELEN AGUIAR;SUELEN.AGUIAR@UNITAPAJOS.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=11.338.257/0001-74">gts</a><br>; 
TSB 2018 CONSTRUBASE ENGENHARIA LTDA;CONSTRUBASE ENGENHARIA;62445838000570;66023-705;TV SAO PEDRO;BATISTA CAMPOS;566;SALA 101 A 1 ANDAR;BELÉM;PA;15.428.054-2;(0091) 3755-2622;(0091) 3755-2666;FRANCISCO JASON;ALMOXARIFADO@PONTEIGARAPEMIRI.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=62.445.838/0005-70">gts</a><br>; 
TSB 2020 C&A MODAS LTDA;C&A PATIO BELÉM;45242914006480;66023-710;TV PADRE EUTIQUIO;BATISTA CAMPOS;1078;LOJA ANCORA D 223;BELÉM;PA;15.172.844-5;(0091) 8216-7630;;MONTEIRO;LOJA.PEI@CEA.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=45.242.914/0064-80">gts</a><br>; 
TSB 2022 JUSTICA FEDERAL DE PRIMEIRO GRAU NO PARA;SECAO JUDICIARIA DO PARA;05421948000134;66.055-210;RUA DOMINGOS MARREIROS;UMARIZAL;598;;BELÉM;PA;;(91)3299-6170;(91)9313-8304;FRANCISCO CHAGAS;FRANCISCO.GSANTOS@TRF1.JUS.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=05.421.948/0001-34">gts</a><br>; 
TSB 2024 INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARA;INSTITUTO FEDERAL DE EDUCACAO;10763998000130;66085-170;TV MARIZ E BARROS;MARCO;2220;;BELÉM;PA;;(0091) 3342-0622;(0091) 3342-0623;ALAN PAMPLONA/ELIS;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=10.763.998/0001-30">gts</a><br>; 
TSB 2026 SUPERMERCADOS DB LTDA;DB GRANDE CIRCULAR;22991939001170;69085-000;AV AUTAZ MIRIM;SAO JOSE OPERARIO;6004;;MANAUS;AM;041468007;(0092) 2127-5050;;LARICO SAMPAIO;LARICO@HIPERDB.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=22.991.939/0011-70">gts</a><br>; 
TSB 2028 SUPERMERCADOS DB LTDA;DB EDUCANDOS;22991939001250;69070-250;AV LEOPOLDO PERES;EDUCANDOS;570;;MANAUS;AM;04.147.831-2;(0092) 2127-5050;;LARICO SAMPAIO;LARICO@HIPERDB.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=22.991.939/0012-50">gts</a><br>; 
TSB 2030 MILPRO SOLUCOES EM TI LTDA - EPP;MLSI CONSULTORIA LTDA;08371820000100;05422-030;RUA CLAUDIO SOARES;PINHEIROS;72;SALA 1420;SÃO PAULO;SP;142.395.858.110;(0011) 4113-4123;;LEANDRO MELHADO;COMPRAS@MLPRO.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=08.371.820/0001-00">gts</a><br>; 
TSB 2032 JULIO CESAR FIORIN 22154689809;JCF INSTALACOES ELETRICAS E ALARMES;14994333000198;15910-000;RUA MONTEIRO LOBATO;VILA GADINE;343;;MONTE ALTO;SP;461.045.160.110;(0016) 9170-8915;;JULIO CESAR;JULINHOFIORIN@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=14.994.333/0001-98">gts</a><br>; 
TSB 2034 CONDOMINIO DO EDIFICIO FIT COQUEIRO II;CONDOMINIO DO EDIFICIO FIT COQUEIRO II;13547303000170;67015-000;AV MARIO COVAS;COQUEIRO;S/N;;ANANINDEUA;PA;ISENTO;(0091) 8076-0730;(0091) 8839-4036;SANDRA LISBOA;ADM-FIT2@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=13.547.303/0001-70">gts</a><br>; 
TSB 2036 NACIONAL CONSTRUCOES & SERVICOS TECNICOS LTDA - EPP;NACIONAL CONSTRUCOES & SERVICOS;02934270000103;66120-230;TV ANGUSTURA;SACRAMENTA;822;;BELÉM;PA;15.205.118-0;(0091) 3224-4443;;BIANCA;BIANCA.SILVA@NACIONALCONSTRUCOES.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=02.934.270/0001-03">gts</a><br>; 
TSB 2038 ADMIR DOS SANTOS FREITAS EIRELI;ADMIR DOS SANTOS FREITAS (A. S. FREITAS);15398540000142;66060-570;PSG TAPAJOS;SAO BRAZ;55;VILA FARAH;BELÉM;PA;ISENTO;(0091) 3349-0759;;FRANK LIMA;ASFREITASCONSTRUCOES@YAHOO.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=15.398.540/0001-42">gts</a><br>; 
TSB 2040 SUPERMERCADOS DB LTDA;SUPERMERCADO DB EDUARDO RIBEIRO;22991939001331;69010-001;AV EDUARDO RIBEIRO;CENTRO;453;;MANAUS;AM;04.149.028-2;(0092) 2127-5050;;LARICO SAMPAIO;LARICO@HIPERDB.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=22.991.939/0013-31">gts</a><br>; 
TSB 2042 LEGIAO DA BOA VONTADE;LEGIAO DA BOA VONTADE;33915604004457;66070-190;TRAVESSA FRANCISCO MONTEIRO;MARCO;782;;BELÉM;PA;;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=33.915.604/0044-57">gts</a><br>; 
TSB 2044 CENTRAL DAS COOPERATIVAS DE CREDITO DO ESTADO DO PARA;CENTRAL DAS COOP. DE CREDITO DO ESTADO DO PARÁ;83355818000154;66050-520;TRAVESSA SOARES CARNEIRO;UMARIZAL;670;;BELÉM;PA;ISENTO;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=83.355.818/0001-54">gts</a><br>; 
TSB 2046 RODOVIARIO VILACA LTDA;RODOVIARIO VILACA;34638098000390;68924-00;MORRO DO FELIPE;ZONA RURAL;S/N;;VITÓRIA DO JARI;AP;03.015.289-0;(0091) 8243-1637;(0091) 8714-1840;JOAO GOMES;PRINCE.ALLEN@GRUPOVILACA.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=34.638.098/0003-90">gts</a><br>; 
TSB 2048 PREFEITURA MUNICIPAL DE TOME-AÇU;PREFEITURA DE TOME-AÇU;05196530000170;68.680-000;AV TRES PODERES;CENTRO;738;;TOMÉ-AÇU;PA;ISENTO;(91)3727-1162;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=05.196.530/0001-70">gts</a><br>; 
TSB 2050 SIGEL DO BRASIL COMERCIO E IMPORTAÇÃO E EXPORTAÇÃO LTDA;SIGEL DO BRASIL;04590649000241;66825-380;ROD ARTHUR BERNARDES,PASS SAO JOAO;PRATINHA II;;;BELÉM;PA;152226273;(0091) 3258-3338;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.590.649/0002-41">gts</a><br>; 
TSB 2052 MACEDO E CIA LTDA;MACEDO E CIA LTDA;07585090000179;66035-350;AV CONSELHEIRO FURTADO;BATISTA CAMPOS;1142;;BELÉM;PA;152485597;(0091) 3222-6139;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=07.585.090/0001-79">gts</a><br>; 
TSB 2054 COOPERBOM-COOPER. ECONOM. CRED. MUTUO SERV. DO CORPO DE BOMBEIRO;COOPERBOM;02202150000103;66015-160;RUA JOAO DIOGO;CAMPINA;254;;BELÉM;PA;ISENTO;(0091) 3222-9351;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=02.202.150/0001-03">gts</a><br>; 
TSB 2056 SINDICATO DOS TRABALHADORES IND. URBANOS DO ESTADO DO PARA;SINDICATO DOS TRABALHADORES IND. URBANOS DO ESTADO DO PARA;04991568000172;66093-400;AV DUQUE CAXIAS;MARCO;1234;;BELÉM;PA;ISENTO;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.991.568/0001-72">gts</a><br>; 
TSB 2058 GOLD MAR HOTEL LTDA;GOLD MAR HOTEL;08814232000195;66050-420;RUA PROF NELSON RIBEIRO;TELEGRAFO;132;;BELÉM;PA;ISENTO;(0091) 3039-8484;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=08.814.232/0001-95">gts</a><br>; 
TSB 2060 NOVATA COMERCIO DE COSMETICOS LTDA;NOVATA COMERCIO;07902432000137;68743-050;AV BARAO DO RIO BRANCO;CENTRO;2236;;CASTANHAL;PA;152520899;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=07.902.432/0001-37">gts</a><br>; 
TSB 2062 COPALA INDUSTRIAS REUNIDAS S/A;COPALA;04895066000148;66075-150;AV BERNARDO SAYAO;GUAMA;5232;;BELÉM;PA;;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.895.066/0001-48">gts</a><br>; 
TSB 2064 PREFEITURA MUNICIPAL DE OURILANDIA DO NORTE;PREFEITURA DE OURILANDIA;22980643000181;68390-000;AV DAS NACOES;OURILANDIA DO NORTE;415;;OURILÂNDIA DO NORTE;PA;;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=22.980.643/0001-81">gts</a><br>; 
TSB 2066 IBS NORTE BRASIL SISTEMAS LTDA;IBS NORTE BRASIL;04940309000112;66625-010;J PANORAMA 21;MANGUEIRAO;17;QD 29;BELÉM;PA;152576223;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.940.309/0001-12">gts</a><br>; 
TSB 2068 SUPERMERCADOS DB LTDA;DB SILVES;22991939001412;69065-162;AV COSTA E SILVA;JAPIIM;99;;MANAUS;AM;04.149.027-4;(0092) 2127-5050;;LARICO SAMPAIO;LARICO@HIPERDB.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=22.991.939/0014-12">gts</a><br>; 
TSB 2070 IGREJA UNIVERSAL DO REINO DE DEUS;IGREJA UNIVERSAL;29744778454970;66645-000;ROD BR 316,KM01;CASTANHEIRA;S/N;;BELÉM;PA;ISENTO;(0091) 99278-9115;(0091) 99221-8579;ALAN / DANIELE;SUPORTE@PA.UNIVERSAL.ORG.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=29.744.778/4549-70">gts</a><br>; 
TSB 2072 CONSELHO REGIONAL DE MEDICINA DO ESTADO DO PARA;CRM-CONSELHO REGIONAL DE MEDICINA;15330178000178;66.050-160;AV GENERALISSIMO DEODORO;UMARIZAL;223;;BELÉM;PA;ISENTO;(91)3204-4025;(91)3204-4033;;CONTABILIDADE@CREMEPA.ORG.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=15.330.178/0001-78">gts</a><br>; 
TSB 2074 COMERCIO ALIMENTOS VITORIA DO MAGUARI LTDA;COMERCIO VITORIA DO MAGUARI;07678796000185;66823-215;CONJUNTO MAGUARI,RUA PRINCIPAL;COQUEIRO;21;BOX 21;BELÉM;PA;152515453;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=07.678.796/0001-85">gts</a><br>; 
TSB 2076 COOPERATIVA DE TRABALHO ODONTOLOGICO;COOPERATIVA DE TRABALHO ODONTOLOGICO;15308521000188;66040-000;AV GENTIL BETTENCOURT;NAZARE;1212;;BELÉM;PA;;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=15.308.521/0001-88">gts</a><br>; 
TSB 2078 E B GALUCIO ME;E B GALUCIO;01267898000121;66060-000;PRAÇA DO OPERÁRIO;SAO BRAZ;S/N;;BELÉM;PA;151881154;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=01.267.898/0001-21">gts</a><br>; 
TSB 2080 NORSISTEM NORTE SISTEMA DE ENERGIA LTDA;NORSISTEM;00722247000111;66816-110;ROD ARTHUR BERNARDES;PRATINHA;19;PASS HORTA;BELÉM;PA;151877459;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=00.722.247/0001-11">gts</a><br>; 
TSB 2082 ZAQUEU GEMAQUE GALENO;ZAQUEU GEMAQUE;06002499000152;67113-450;CONJ VALPARAISOS-QD 6 RUA DO UNA;COQUEIRO;S/N;;ANANINDEUA;PA;ISENTO;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=06.002.499/0001-52">gts</a><br>; 
TSB 2084 BARCELONA - BAR E CASA NOTURNA LTDA;BERCELONA BAR;09193980000160;66055-030;AV SENADOR LEMOS;UMARIZAL;175;ALTOS;BELÉM;PA;152669060;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=09.193.980/0001-60">gts</a><br>; 
TSB 2086 VITORIA REGIA EXPORTADORA LTDA;VITORIA REGIA EXPORTADORA;04811242000116;67033-310;DISTRITO INDUSTRIAL DE ANANINDEUA, QD E, LT 7 E 8;ANANINDEUA;S/N;SETOR F;ANANINDEUA;PA;152122030;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.811.242/0001-16">gts</a><br>; 
TSB 2088 L P D AVILLA FILHO;L P D AVILLA FILHO;83928226000184;66053-090;RUA GASPAR VIANA;REDUTO;1361;;BELÉM;PA;151825432;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=83.928.226/0001-84">gts</a><br>; 
TSB 2090 AMAFIBRA-FIBRAS E SUBSTRATOS AGRICOLAS DA AMAZONIA;AMAFIBRA-HOLAMBRA;03548281000290;;ROD SP 107,KM 37,3;BAIRRINHO;S/N;;HOLAMBRA;SP;187021682113;;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.548.281/0002-90">gts</a><br>; 
